comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_111,@andifreisinger6110,2022-06-06T09:13:44+00:00,12:04:50,"Zu meiner Zeit waren noch Metal Bands auf der Bühne in voller Blüte,heutzutage musste Angst haben das einer der Bandmietglieder nicht tot von der Bühne kippt so alt sind die.Beim Treat Live Konzert standen vor mir 65 jährige Omas mit Handtasche 👜 und Opas mit Gehwagen"
ct_112,@CDR7474,2022-06-06T09:03:08+00:00,11:54:14,so good hope they come to Australia with this set
ct_113,@HoradoSomOficial,2022-06-06T08:53:47+00:00,11:44:53,Great band until today.
ct_114,@MagicMetal666,2022-06-06T08:42:51+00:00,11:33:57,00:32 - Zombie Apocalypse (Too Mean To Die)06:19 - Symphony Of Pain (Too Mean To Die)11:01 - Living For Tonite (Metal Heart)14:34 - Restless And Wild (Restless And Wild)19:37 - Overnight Sensation (Too Mean To Die)24:04 - Worlds Colliding (The Rise Of Chaos)30:10 - Objection Overruled (Objektion Overruled)34:21 - Shadow Soldiers (Stalingrad)40:29 - Princess Of The Dawn (Restless And Wild)48:04 - Fast As Shark (Restless And Wild)52:43 - Metal Heart (Metal Heart)59:08 - Teutonic Terror (Blood Of The Nations)1:04:28 - Pandamic (Blood Of The Nations)1:12:05 - Demon's Night (Restless And Wild)1:14:05 - Starlight (Breaker)1:16:50 - Loosers And Winners (Balls To The Wall)1:18:35 - Flash Rockin' Man (Restless And Wild)1:21:15 - Balls To The Wall (Balls To The Wall)1:28:16 - I'm A Rebel (I'm A Rebel) - Oldest Song of this set
ct_115,@PetervonProstata,2022-06-06T07:53:36+00:00,10:44:42,See ya @ Elbriot in Hamburg Germany 8/20/22
ct_116,@qmagic5864,2022-06-06T05:26:18+00:00,8:17:24,Old school 😎👊👊👊👊
ct_117,@alexanderfunke5389,2022-06-06T05:22:23+00:00,8:13:29,Martin Semmelrogge am Mikro. 😂
ct_118,@marcelomalzone398,2022-06-06T04:57:04+00:00,7:48:10,Bruce willis brazil
ct_119,@arisantos82,2022-06-06T03:59:52+00:00,6:50:58,Fantastic setlist!
ct_120,@arisantos82,2022-06-06T03:40:32+00:00,6:31:38,It's not easy to replace Peter Baltes but the bass sounds great!
ct_121,@bootlegcowboys,2022-06-06T03:31:50+00:00,6:22:56,What is with the horrible audio compression mix on all these bands from this fest?
ct_122,@gustavofarina3197,2022-06-06T03:20:22+00:00,6:11:28,Pero que tremenda banda y que  killer playlist!!!!
ct_123,@Billy-bd2oe,2022-06-06T01:28:53+00:00,4:19:59,One of the great and true real metal bands of the 80'S
ct_124,@Jeffmacaroni1542,2022-06-06T01:11:52+00:00,4:02:58,New singer sucks.
ct_125,@metaltommy,2022-06-06T00:58:32+00:00,3:49:38,Das Medley am Ende Arschgeil. Wolf Hoffmann einer der besten Gitarristen der Welt. Bomben Show war richtig Klasse
ct_126,@camiloacevedo5843,2022-06-06T00:39:03+00:00,3:30:09,"AMAZING!!!! What band Accept!!! with his turbines at full blast, wolf hoffmann a master of metal, mark with a powerful voice and cristopher william a beast on drums!!! great show🤘☠️🤘"
ct_127,@darknessviking,2022-06-06T00:00:08+00:00,2:51:14,weird that a band i rarely listen to is one of the best live bands
ct_128,@Voivoder,2022-06-05T23:31:24+00:00,2:22:30,"This is an amazing band that came back from the ashes after several bad albums. Udo has made history in the band, but so is Mark. I'm sad that I still haven't been able to attend a show in Brazil, but I'll try to go to the next one. Greetings from Brazil!!"
ct_129,@pjones8404,2022-06-05T22:54:29+00:00,1:45:35,Great to see Christopher Williams killing it again on drums!   Have a super tour friend!!!!!
ct_130,@magnomotorhead5840,2022-06-05T22:15:14+00:00,1:06:20,Wolf Hoffmann's band. No Accept!
ct_131,@davidmassey9171,2022-06-05T21:38:20+00:00,0:29:26,Is that Bruce Wiliis?
ct_132,@metalheart87rojas84,2022-06-05T21:32:59+00:00,0:24:05,Accept rules 😎🍻
ct_133,@RepubliquetadeBananas,2022-06-05T21:30:06+00:00,0:21:12,59:08 Teutonic Terror
ct_134,@DjShamusUK,2022-06-05T21:25:21+00:00,0:16:27,"cant beat the true Metal fromt he 70's-80's ,, & still sounds as fresh to this day out blasting all this New Rubbish thats out there ,, TOTALY AWESOME ACCEPT , Awesome Show"
ct_135,@vaneipontes3824,2022-06-05T21:22:31+00:00,0:13:37,Accept Nowaday  / Wolf Hoffman & Accept 🔥😎
ct_136,@viktorviktor3350,2022-06-05T21:20:48+00:00,0:11:54,Still good !
ct_137,@metal_dio,2022-06-05T21:02:58+00:00,"-1 day, 23:54:04",Great! Amazing Accept🤘
