comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_82,@Bastruz,2022-06-05T23:20:07+00:00,"1 day, 2:08:58","Tío, palmas en todas las putas intros de las canciones no, por favor!!!"
ct_83,@paulvulcano1,2022-06-05T22:59:16+00:00,"1 day, 1:48:07",And Spread your wings? 😔😔
ct_84,@ericdepaulazaranski3057,2022-06-05T22:41:40+00:00,"1 day, 1:30:31",It's impossible don't get emotional with this concert! Somewhere far beyond was the 1st album that i ever heard from this iconic band! I dream to see them in Brazil soon.Long love the bards!
ct_85,@MetalBere,2022-06-05T21:13:34+00:00,"1 day, 0:02:25",Beautiful concert 💜The duck at the end 😄
ct_86,@ignaciomedina7210,2022-06-05T21:01:19+00:00,23:50:10,Que discazo es el Somewhere Far Beyond
ct_87,@Dragon_Pierce,2022-06-05T20:36:05+00:00,23:24:56,Starkes Konzert! Und dass Hansi im Jahr 2022 stimmlich noch so gut in Form ist...
ct_88,@anjaevers848,2022-06-05T20:15:13+00:00,23:04:04,Walhalla! 👍 🤘 🤘 🤘 🤘 🤘 🤘 🤘
ct_89,@anjaevers848,2022-06-05T20:09:48+00:00,22:58:39,The piper 's calling ist auch total klasse! 👍 🤘 Wahnsinnssong. Und Somewhere far beyond.
ct_90,@anjaevers848,2022-06-05T19:57:20+00:00,22:46:11,The Bard's song. 🤩🤩🤩Immer wieder gerne! 👍
ct_91,@emilyrattini8462,2022-06-05T19:40:33+00:00,22:29:24,"What would I have to do to get them to come to St. Louis, MO (or anywhere in the States) in 2024? This is so fucking awesome, and there is a REASON they remain my favorite band after 2 years of discovering metal."
ct_92,@ВасилХалачев-е8я,2022-06-05T19:38:15+00:00,22:27:06,The best of Blind Guardian!!! GREAT LIVE! Thanks!
ct_93,@anjaevers848,2022-06-05T19:25:55+00:00,22:14:46,"Thanks for the Concert. Kommt mal wieder nach Hannover! Toll, wenigstens ein Live - Konzert vom Rockpalast zu sehen. 😊 👍 🤘 🎸 🎤 Mein Lieblingssong ist ""Mirror mirror on the wall"". War 1996 mal im Konzert in der Music Hall. War ein geiles Konzert. Ihr seid und wart spitze! 👍"
ct_94,@alexbartu7056,2022-06-05T18:30:25+00:00,21:19:16,This will be the set list for all the tour??
ct_95,@RepubliquetadeBananas,2022-06-05T18:26:23+00:00,21:15:14,What a great performance!!😮 They are better than ever!!
ct_96,@wingtzunstruggler,2022-06-05T18:13:47+00:00,21:02:38,"Super konnte wegen meiner Krankheit dieses Jahr nicht zum Festival,Frau &co ist da und ich finde es geil das ich blind Guardian trotzdem sehen kann"
ct_97,@Бобо2801,2022-06-05T17:04:07+00:00,19:52:58,Setlist:0:00:00 Into The Storm0:05:35 Welcome To Dying0:12:04 Nightfall0:18:19 Time Stands Still ( At The Iron Hill )0:24:38 Time What Is Time0:31:07 Journey Through The Dark0:37:03 Black Chamber0:38:47 Theatre Of Pain0:43:50 The Quest For Tanelorn0:50:26 Ashes To Ashes0:57:14 The Bard's Song - In The Forest1:01:21 The Bard's Song - The Hobbit1:05:38 The Piper's Calling1:06:31 Somewhere Far Beyond1:15:21 Valhalla1:24:13 Mirror Mirror
